dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.090107,3.303164,1.711873,2.192748,1.505873,0.226623,0.058222
0.020000,3.134492,3.305739,1.756332,2.222958,1.510492,0.230983,0.057688
0.020000,3.179483,3.308323,1.801398,2.253261,1.515194,0.235080,0.057005
0.020000,3.225083,3.310906,1.847071,2.283661,1.519975,0.239080,0.056169
0.020000,3.271294,3.313482,1.893354,2.314158,1.524835,0.242980,0.055174
0.020000,3.318119,3.316042,1.940249,2.344753,1.529771,0.246784,0.054014
0.020000,3.365561,3.318576,1.987758,2.375449,1.534801,0.251534,0.052684
0.020000,3.413621,3.321074,2.035883,2.406248,1.539949,0.257382,0.051178
0.020000,3.462302,3.323528,2.084626,2.437150,1.545116,0.258372,0.049490
0.020000,3.511607,3.325924,2.133989,2.468159,1.550409,0.264637,0.047614
0.020000,3.561538,3.328252,2.183975,2.499275,1.555844,0.271751,0.045544
0.020000,3.612098,3.330500,2.234585,2.530501,1.561273,0.271465,0.043274
0.020000,3.663290,3.332653,2.285821,2.561838,1.566832,0.277926,0.040798
0.020000,3.715115,3.334700,2.337687,2.593288,1.572503,0.283542,0.038109
0.020000,3.767577,3.336625,2.390184,2.624852,1.578239,0.286794,0.035200
0.020000,3.820677,3.338412,2.443315,2.656532,1.583997,0.287911,0.032067
0.020000,3.874419,3.340046,2.497082,2.688332,1.589959,0.298107,0.028700
0.020000,3.928805,3.341510,2.551487,2.720248,1.595841,0.294076,0.025095
0.020000,3.983835,3.342787,2.606532,2.752288,1.601969,0.306440,0.021244
0.020000,4.039514,3.343856,2.662221,2.784448,1.607994,0.301238,0.017141
0.020000,4.095842,3.344700,2.718556,2.816730,1.614133,0.306963,0.012777
0.020000,4.152822,3.345297,2.775539,2.849136,1.620309,0.308793,0.008148
0.020000,4.210454,3.345627,2.833172,2.881666,1.626500,0.309517,0.003245
0.020000,4.268741,3.345666,2.891458,2.914322,1.632775,0.313755,6.281246
0.020000,4.327682,3.345391,2.950400,2.947100,1.638892,0.305857,6.275775
0.020000,4.387279,3.344779,3.010000,2.980002,1.645106,0.310702,6.270010
0.020000,4.447532,3.343804,3.070261,3.013026,1.651194,0.304398,6.263943
0.020000,4.508440,3.342438,3.131184,3.046172,1.657295,0.305065,6.257568
0.020000,4.570003,3.340656,3.192773,3.079435,1.663185,0.294508,6.250879
0.020000,4.632219,3.338429,3.255029,3.112815,1.668992,0.290322,6.243868
0.020000,4.695087,3.335726,3.317955,3.146308,1.674618,0.281297,6.236530
0.020000,4.758604,3.332517,3.381554,3.179908,1.680029,0.270551,6.228857
0.020000,4.822767,3.328772,3.445826,3.213611,1.685155,0.256323,6.220846
0.020000,4.887572,3.324456,3.510774,3.247412,1.690030,0.243766,6.212489
0.020000,4.953014,3.319537,3.576400,3.281301,1.694463,0.221645,6.203783
0.020000,5.019086,3.313980,3.642706,3.315273,1.698605,0.207057,6.194722
0.020000,5.085782,3.307749,3.709692,3.349315,1.702106,0.175081,6.185302
0.020000,5.153093,3.300808,3.777360,3.383419,1.705190,0.154169,6.175521
0.020000,5.221011,3.293120,3.845712,3.417572,1.707666,0.123850,6.165374
0.020000,5.289524,3.284647,3.914747,3.451762,1.709450,0.089199,6.154861
0.020000,5.358417,3.275379,3.984260,3.475670,1.195419,-25.701554,6.144012
0.020000,5.427182,3.265358,4.053751,3.474545,-0.056221,-62.582012,6.132911
0.020000,5.495428,3.254632,4.122835,3.454204,-1.017076,-48.042777,6.121629
0.020000,5.563056,3.243214,4.191420,3.429252,-1.247617,-11.527051,6.110194
0.020000,5.630052,3.231109,4.259501,3.404040,-1.260604,-0.649316,6.098621
0.020000,5.696402,3.218321,4.327073,3.378571,-1.273410,-0.640293,6.086924
0.020000,5.762093,3.204858,4.394129,3.352837,-1.286727,-0.665877,6.075118
0.020000,5.827112,3.190727,4.460666,3.326842,-1.299742,-0.650748,6.063219
