dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,3.079631,4.892995,1.729502,2.210756,1.514331,0.221096,6.271464
0.020000,3.124451,4.892505,1.774325,2.241132,1.518808,0.223851,6.273087
0.020000,3.169881,4.892087,1.819757,2.271599,1.523339,0.226544,6.274867
0.020000,3.215923,4.891748,1.865800,2.302157,1.527928,0.229494,6.276812
0.020000,3.262578,4.891499,1.912456,2.332808,1.532563,0.231740,6.278924
0.020000,3.309849,4.891351,1.959727,2.363554,1.537251,0.234389,6.281211
0.020000,3.357737,4.891315,2.007615,2.394393,1.541984,0.236628,0.000491
0.020000,3.406244,4.891403,2.056122,2.425328,1.546759,0.238754,0.003141
0.020000,3.455370,4.891626,2.105249,2.456360,1.551572,0.240682,0.005982
0.020000,3.505119,4.891998,2.154999,2.487488,1.556418,0.242291,0.009017
0.020000,3.555490,4.892534,2.205373,2.518714,1.561292,0.243710,0.012254
0.020000,3.606486,4.893246,2.256374,2.550038,1.566187,0.244750,0.015697
0.020000,3.658107,4.894150,2.308003,2.581460,1.571097,0.245496,0.019352
0.020000,3.710355,4.895261,2.360263,2.612980,1.576004,0.245316,0.023225
0.020000,3.763230,4.896597,2.413155,2.644598,1.580919,0.245747,0.027320
0.020000,3.816733,4.898174,2.466681,2.676314,1.585808,0.244474,0.031644
0.020000,3.870864,4.900010,2.520843,2.708128,1.590669,0.243071,0.036202
0.020000,3.925624,4.902124,2.575644,2.740038,1.595495,0.241261,0.041000
0.020000,3.981013,4.904536,2.631085,2.772043,1.600255,0.238011,0.046042
0.020000,4.037029,4.907264,2.687168,2.804142,1.604949,0.234723,0.051334
0.020000,4.093673,4.910331,2.743895,2.836332,1.609530,0.229033,0.056882
0.020000,4.150943,4.913758,2.801267,2.868613,1.614029,0.224931,0.062689
0.020000,4.208837,4.917568,2.859286,2.900980,1.618366,0.216853,0.068762
0.020000,4.265203,4.921620,2.915798,2.825585,-3.769781,-269.407352,0.073448
0.020000,4.314559,4.924715,2.965251,2.472636,-17.647420,-693.881944,0.052321
0.020000,4.365436,4.926893,3.016174,2.546162,3.676306,1066.186293,0.033774
0.020000,4.417837,4.928233,3.068592,2.620921,3.737927,3.081049,0.017876
0.020000,4.471768,4.928827,3.122527,2.696725,3.790217,2.614527,0.004685
0.020000,4.527238,4.928783,3.177997,2.773483,3.837907,2.384497,6.277441
0.020000,4.584259,4.928224,3.235020,2.851192,3.885455,2.377384,6.269826
0.020000,4.642850,4.927288,3.293619,2.929922,3.936494,2.551947,6.265084
0.020000,4.703035,4.926129,3.353815,3.009806,3.994176,2.884122,6.263279
0.020000,4.764844,4.924920,3.415635,3.091022,4.060812,3.331804,6.264487
0.020000,4.828310,4.923854,3.479111,3.173780,4.137885,3.853616,6.268795
0.020000,4.893472,4.923144,3.544277,3.258295,4.225782,4.394895,6.276300
0.020000,4.960367,4.923028,3.611172,3.344769,4.323707,4.896218,0.003929
0.020000,5.029031,4.923769,3.679839,3.433353,4.429180,5.273640,0.018171
0.020000,5.099487,4.925658,3.750322,3.524107,4.537693,5.425648,0.035963
0.020000,5.171748,4.929015,3.822661,3.616953,4.642307,5.230738,0.057423
0.020000,5.245800,4.934191,3.896893,3.711611,4.732873,4.528294,0.082653
0.020000,5.321593,4.941560,3.973044,3.807533,4.796107,3.161695,0.111724
0.020000,5.399032,4.951522,4.051120,3.903836,4.815176,0.953462,0.144659
0.020000,5.477717,4.964441,4.130859,3.986940,4.155198,-32.998911,0.181291
0.020000,5.556843,4.980563,4.211611,4.037599,2.532936,-81.113121,0.221147
0.020000,5.635686,5.000043,4.292824,4.060654,1.152750,-69.009286,0.263654
0.020000,5.713799,5.022997,4.374240,4.070793,0.506974,-32.288790,0.308289
0.020000,5.790794,5.049481,4.455663,4.071142,0.017436,-24.476894,0.354500
0.020000,5.866278,5.079457,4.536881,4.060927,-0.510744,-26.409024,0.401692
0.020000,5.939874,5.112804,4.617679,4.039892,-1.051758,-27.050709,0.449257
0.020000,5.989373,5.136442,4.672533,2.742682,-64.860519,-3190.438048,0.429527
0.020000,6.037621,5.157685,4.725251,2.635896,-5.339272,2976.062380,0.401221
0.020000,6.087956,5.178356,4.779665,2.720714,4.240905,479.008815,0.379240
0.020000,6.140135,5.198637,4.835646,2.799047,3.916656,-16.212429,0.363217
0.020000,6.193935,5.218737,4.893078,2.871614,3.628347,-14.415439,0.352831
0.020000,6.249162,5.238888,4.951867,2.939437,3.391153,-11.859725,0.347814
0.020000,6.305645,5.259344,5.011940,3.003651,3.210689,-9.023180,0.347963
0.020000,6.363232,5.280375,5.073248,3.065379,3.086383,-6.215324,0.353140
0.020000,6.421786,5.302268,5.135761,3.125646,3.013339,-3.652190,0.363262
0.020000,6.481172,5.325329,5.199467,3.185306,2.983015,-1.516214,0.378296
0.020000,6.541250,5.349876,5.264366,3.244976,2.983504,0.024473,0.398243
0.020000,6.601863,5.376242,5.330465,3.304947,2.998567,0.753160,0.423120
0.020000,6.662821,5.404766,5.397767,3.365093,3.007296,0.436438,0.452937
0.020000,6.723891,5.435784,5.466262,3.424770,2.983818,-1.173889,0.487668
0.020000,6.784780,5.469611,5.535917,3.482712,2.897142,-4.333798,0.527217
0.020000,6.845125,5.506524,5.606656,3.536991,2.713920,-9.161132,0.571377
0.020000,6.904492,5.546731,5.678357,3.585039,2.402421,-15.574928,0.619799
0.020000,6.962380,5.590340,5.750834,3.623831,1.939575,-23.142290,0.671961
0.020000,7.018247,5.637336,5.823838,3.650214,1.319179,-31.019801,0.727165
0.020000,7.071540,5.687556,5.897066,3.661388,0.558705,-38.023701,0.784555
0.020000,7.121748,5.740698,5.970174,3.655407,-0.299082,-42.889375,0.843165
0.020000,7.168441,5.796332,6.042806,3.631607,-1.189982,-44.544964,0.901992
0.020000,7.211312,5.853946,6.114621,3.590747,-2.043009,-42.651389,0.960076
0.020000,7.250198,5.912989,6.185319,3.534880,-2.793359,-37.517460,1.016570
0.020000,7.285071,5.972921,6.254658,3.466965,-3.395753,-30.119746,1.070798
0.020000,7.316029,6.033248,6.322465,3.390340,-3.831243,-21.774452,1.122268
0.020000,7.343381,6.093839,6.388943,3.323911,-3.321439,25.490159,1.171906
0.020000,7.353241,6.114941,6.412235,1.164605,-107.965285,-5232.192265,1.103700
0.020000,7.367222,6.140840,6.441667,1.471594,15.349448,6165.736637,1.051908
0.020000,7.384669,6.170005,6.475652,1.699248,11.382657,-198.339572,1.014472
0.020000,7.405116,6.201908,6.513545,1.894673,9.771251,-80.570265,0.989580
0.020000,7.428067,6.236256,6.554855,2.065493,8.540999,-61.512638,0.975848
0.020000,7.453045,6.272959,6.599252,2.219814,7.716061,-41.246864,0.972351
0.020000,7.479602,6.312105,6.646555,2.365194,7.269019,-22.352112,0.978586
0.020000,7.507305,6.353930,6.696723,2.508398,7.160204,-5.440764,0.994431
0.020000,7.535705,6.398805,6.749830,2.655313,7.345754,9.277508,1.020097
0.020000,7.564290,6.447209,6.806044,2.810739,7.771303,21.277428,1.056065
0.020000,7.592422,6.499701,6.865599,2.977748,8.350426,28.956190,1.102988
0.020000,7.619268,6.556837,6.928728,3.156436,8.934427,29.200056,1.161526
0.020000,7.643729,6.619039,6.995567,3.341952,9.275782,17.067749,1.232068
0.020000,7.664426,6.686376,7.066013,3.522286,9.016694,-12.954403,1.314323
0.020000,7.679807,6.758297,7.139561,3.677386,7.755027,-63.083379,1.406876
0.020000,7.688428,6.833448,7.215204,3.782155,5.238440,-125.829326,1.506891
0.020000,7.689367,6.909736,7.291498,3.814691,1.626807,-180.581674,1.610299
0.020000,7.682544,6.984754,7.366826,3.766402,-2.414459,-202.063283,1.712542
0.020000,7.668733,7.056368,7.439759,3.646666,-5.986824,-178.618263,1.809595
0.020000,7.649263,7.123147,7.509319,3.477999,-8.433327,-122.325166,1.898701
0.020000,7.625606,7.184462,7.575039,3.286017,-9.599116,-58.289427,1.978549
0.020000,7.599083,7.240311,7.636867,3.091365,-9.732581,-6.673257,2.048991
0.020000,7.570731,7.291070,7.695006,2.906981,-9.219195,25.669322,2.110608
0.020000,7.541307,7.337278,7.749787,2.739058,-8.396158,41.151827,2.164330
0.020000,7.511331,7.379509,7.801575,2.589394,-7.483230,45.646426,2.211183
0.020000,7.483138,7.415936,7.847638,2.303140,-14.312690,-341.473024,2.246751
0.020000,7.453553,7.451548,7.893936,2.314924,0.589204,745.094707,2.281271
0.020000,7.423292,7.485539,7.939446,2.275478,-1.972311,-128.075768,2.315127
0.020000,7.392501,7.517879,7.984099,2.232672,-2.140303,-8.399589,2.348131
0.020000,7.361329,7.548559,8.027837,2.186871,-2.290052,-7.487466,2.380114
0.020000,7.329919,7.577588,8.070607,2.138488,-2.419131,-6.453933,2.410930
0.020000,7.298410,7.604993,8.112366,2.087987,-2.525047,-5.295778,2.440461
0.020000,7.266930,7.630817,8.153083,2.035842,-2.607252,-4.110275,2.468613
0.020000,7.235596,7.655113,8.192733,1.982512,-2.666501,-2.962455,2.495322
0.020000,7.204513,7.677948,8.231302,1.928435,-2.703864,-1.868160,2.520543
0.020000,7.173774,7.699392,8.268782,1.873999,-2.721784,-0.895954,2.544258
0.020000,7.143458,7.719522,8.305173,1.819550,-2.722430,-0.032302,2.566466
0.020000,7.113632,7.738417,8.340481,1.765378,-2.708612,0.690859,2.587181
0.020000,7.084352,7.756157,8.374715,1.711719,-2.682940,1.283599,2.606434
0.020000,7.055664,7.772818,8.407890,1.658762,-2.647864,1.753802,2.624263
0.020000,7.027605,7.788478,8.440023,1.606650,-2.605623,2.112060,2.640717
0.020000,7.000203,7.803208,8.471133,1.555486,-2.558172,2.372550,2.655848
0.020000,6.973481,7.817077,8.501240,1.505343,-2.507153,2.550936,2.669714
0.020000,6.947455,7.830150,8.530365,1.456263,-2.453983,2.658535,2.682375
0.020000,6.922135,7.842487,8.558531,1.408269,-2.399702,2.714046,2.693892
0.020000,6.897530,7.854144,8.585758,1.361366,-2.345190,2.725569,2.704326
0.020000,6.873641,7.865172,8.612069,1.315542,-2.291186,2.700215,2.713737
0.020000,6.850472,7.875619,8.637484,1.270781,-2.238045,2.657082,2.722187
0.020000,6.828020,7.885526,8.662025,1.227055,-2.186286,2.587949,2.729733
0.020000,6.806282,7.894935,8.685712,1.184336,-2.135982,2.515159,2.736431
0.020000,6.785253,7.903879,8.708564,1.142587,-2.087436,2.427326,2.742337
0.020000,6.764928,7.912392,8.730599,1.101774,-2.040626,2.340468,2.747502
0.020000,6.745300,7.920501,8.751837,1.061862,-1.995615,2.250557,2.751978
0.020000,6.726362,7.928234,8.772293,1.022813,-1.952434,2.159074,2.755813
0.020000,6.708105,7.935614,8.791985,0.984594,-1.910989,2.072219,2.759054
0.020000,6.690521,7.942661,8.810928,0.947168,-1.871271,1.985901,2.761745
0.020000,6.673602,7.949393,8.829138,0.910504,-1.833227,1.902235,2.763929
0.020000,6.657337,7.955829,8.846630,0.874569,-1.796748,1.823948,2.765647
0.020000,6.641719,7.961982,8.863416,0.839333,-1.761787,1.748014,2.766940
0.020000,6.626737,7.967864,8.879512,0.804767,-1.728290,1.674891,2.767843
0.020000,6.612383,7.973489,8.894928,0.770843,-1.696181,1.605442,2.768393
0.020000,6.598647,7.978865,8.909679,0.737536,-1.665396,1.539241,2.768626
0.020000,6.585519,7.984002,8.923776,0.704818,-1.635888,1.475386,2.768574
0.020000,6.572992,7.988906,8.937229,0.672666,-1.607614,1.413718,2.768269
0.020000,6.561055,7.993585,8.950050,0.641055,-1.580524,1.354499,2.767741
0.020000,6.549700,7.998044,8.962249,0.609963,-1.554589,1.296764,2.767020
0.020000,6.538918,8.002288,8.973837,0.579367,-1.529790,1.239927,2.766133
0.020000,6.528700,8.006321,8.984821,0.549246,-1.506090,1.185030,2.765108
0.020000,6.519039,8.010147,8.995213,0.519576,-1.483475,1.130743,2.763969
0.020000,6.509925,8.013769,9.005020,0.490337,-1.461946,1.076454,2.762741
0.020000,6.501351,8.017188,9.014250,0.461508,-1.441479,1.023337,2.761447
0.020000,6.493311,8.020407,9.022911,0.433066,-1.422071,0.970405,2.760108
0.020000,6.485795,8.023428,9.031011,0.404991,-1.403748,0.916153,2.758746
0.020000,6.478798,8.026251,9.038556,0.377262,-1.386473,0.863735,2.757380
0.020000,6.472313,8.028878,9.045553,0.349857,-1.370264,0.810425,2.756027
0.020000,6.466333,8.031310,9.052008,0.322754,-1.355149,0.755772,2.754706
0.020000,6.460853,8.033546,9.057927,0.295932,-1.341083,0.703278,2.753431
0.020000,6.455868,8.035588,9.063314,0.269369,-1.328126,0.647863,2.752218
0.020000,6.451372,8.037436,9.068175,0.243044,-1.316271,0.592776,2.751079
0.020000,6.447361,8.039090,9.072514,0.216934,-1.305486,0.539228,2.750027
0.020000,6.443830,8.040549,9.076334,0.191017,-1.295845,0.482033,2.749073
0.020000,6.440777,8.041815,9.079640,0.165271,-1.287293,0.427610,2.748226
0.020000,6.438197,8.042887,9.082433,0.139674,-1.279876,0.370870,2.747495
0.020000,6.436088,8.043764,9.084717,0.114202,-1.273586,0.314482,2.746887
0.020000,6.434448,8.044448,9.086494,0.088834,-1.268418,0.258432,2.746407
0.020000,6.433276,8.044937,9.087765,0.063546,-1.264408,0.200502,2.746060
0.020000,6.432568,8.045233,9.088531,0.038316,-1.261508,0.144996,2.745849
0.020000,6.432271,8.045357,9.088854,0.016135,-1.109008,7.625005,2.745760
0.020000,6.432210,8.045382,9.088920,0.003279,-0.642798,23.310493,2.745742
0.020000,6.432210,8.045382,9.088920,0.000000,-0.163975,23.941149,2.745742
